"StartTime","EndTime","director","trial","target","pair","peaks1","peaks2","psum","round"
1907500,1913910,"A","5.10_ref",8,"065066",5,3,8,5
1924970,1930490,"B","5.11_ref",15,"065066",4,5,9,5
1939740,1944900,"A","5.12_ref",14,"065066",4,4,8,5
1954980,1962750,"B","5.13_ref",5,"065066",5,15,20,5
1969570,1978820,"A","5.14_ref",16,"065066",4,3,7,5
1991940,2000820,"B","5.15_ref",3,"065066",8,7,15,5
2010040,2017280,"A","5.16_ref",2,"065066",9,2,11,5
2020700,2027960,"B","6.1_ref",10,"065066",6,3,9,6
2036780,2043630,"A","6.2_ref",11,"065066",13,3,16,6
2053760,2059760,"B","6.3_ref",8,"065066",3,3,6,6
2069020,2073980,"A","6.4_ref",7,"065066",4,2,6,6
2083080,2091580,"B","6.5_ref",4,"065066",11,20,31,6
2098350,2106330,"A","6.6_ref",3,"065066",5,3,8,6
2111480,2119960,"B","6.7_ref",14,"065066",10,14,24,6
2126960,2131490,"A","6.8_ref",13,"065066",8,3,11,6
2136880,2143770,"B","6.9_ref",2,"065066",2,15,17,6
2150660,2156870,"A","6.10_ref",9,"065066",6,2,8,6
2162570,2175180,"B","6.11_ref",6,"065066",17,27,44,6
2188100,2192580,"A","6.12_ref",1,"065066",3,1,4,6
2206950,2211650,"B","6.13_ref",16,"065066",1,6,7,6
2215530,2222410,"A","6.14_ref",5,"065066",6,3,9,6
2225060,2233030,"B","6.15_ref",12,"065066",5,13,18,6
2243400,2250230,"A","6.16_ref",15,"065066",11,3,14,6
14890,79080,"B","1.1_ref",9,"067068",41,106,147,1
111430,131730,"A","1.2_ref",6,"067068",44,16,60,1
186330,213270,"B","1.3_ref",15,"067068",26,45,71,1
224950,246510,"A","1.4_ref",14,"067068",37,13,50,1
254570,274690,"B","1.5_ref",13,"067068",26,38,64,1
290350,379450,"A","1.6_ref",16,"067068",144,107,251,1
396920,420150,"B","1.7_ref",11,"067068",13,43,56,1
456360,479410,"A","1.8_ref",8,"067068",48,20,68,1
497810,506660,"B","1.9_ref",3,"067068",5,13,18,1
527490,561180,"A","1.10_ref",10,"067068",62,17,79,1
600630,622390,"B","1.11_ref",5,"067068",7,43,50,1
636010,669430,"A","1.12_ref",4,"067068",55,39,94,1
720290,748640,"B","1.13_ref",7,"067068",12,50,62,1
786750,816280,"A","1.14_ref",2,"067068",56,14,70,1
827110,842380,"B","1.15_ref",1,"067068",13,38,51,1
860450,887690,"A","1.16_ref",12,"067068",60,8,68,1
903700,927000,"B","2.1_ref",14,"067068",38,42,80,2
933520,954410,"A","2.2_ref",9,"067068",42,9,51,2
965360,988970,"B","2.3_ref",16,"067068",10,41,51,2
994410,1000920,"A","2.4_ref",3,"067068",7,4,11,2
1020850,1033080,"B","2.5_ref",10,"067068",6,31,37,2
1081290,1096860,"A","2.6_ref",11,"067068",26,2,28,2
1106380,1123930,"B","2.7_ref",12,"067068",7,26,33,2
1131860,1144590,"A","2.8_ref",7,"067068",21,8,29,2
1158100,1178900,"B","2.9_ref",6,"067068",15,41,56,2
1265540,1274840,"A","2.10_ref",13,"067068",24,2,26,2
1278130,1291480,"B","2.11_ref",2,"067068",6,25,31,2
1299380,1319750,"A","2.12_ref",15,"067068",31,19,50,2
1338360,1378020,"B","2.13_ref",8,"067068",32,80,112,2
1384860,1393950,"A","2.14_ref",1,"067068",16,4,20,2
1399860,1411400,"B","2.15_ref",4,"067068",8,24,32,2
1421610,1434060,"A","2.16_ref",5,"067068",26,4,30,2
1440950,1467400,"B","3.1_ref",9,"067068",11,49,60,3
1475430,1487200,"A","3.2_ref",10,"067068",21,6,27,3
1510480,1521140,"B","3.3_ref",15,"067068",7,11,18,3
1531950,1541940,"A","3.4_ref",12,"067068",16,2,18,3
1555400,1563120,"B","3.5_ref",1,"067068",3,17,20,3
1580270,1590090,"A","3.6_ref",4,"067068",6,4,10,3
1600490,1609150,"B","3.7_ref",7,"067068",6,17,23,3
1616090,1632820,"A","3.8_ref",16,"067068",33,12,45,3
1653170,1657600,"B","3.9_ref",13,"067068",4,5,9,3
1677890,1686840,"A","3.10_ref",2,"067068",19,4,23,3
1699320,1719870,"B","3.11_ref",11,"067068",16,33,49,3
1730260,1745370,"A","3.12_ref",6,"067068",17,15,32,3
1762910,1770960,"B","3.13_ref",5,"067068",3,18,21,3
1776160,1787120,"A","3.14_ref",8,"067068",16,4,20,3
1827620,1832230,"B","3.15_ref",3,"067068",3,5,8,3
1838050,1857350,"A","3.16_ref",14,"067068",33,11,44,3
1876670,1883660,"B","4.1_ref",10,"067068",3,13,16,4
1896020,1910680,"A","4.2_ref",15,"067068",8,9,17,4
1927190,1930730,"B","4.3_ref",6,"067068",4,10,14,4
1950250,1957750,"A","4.4_ref",1,"067068",16,1,17,4
1962160,1977950,"B","4.5_ref",16,"067068",1,29,30,4
1996530,2003460,"A","4.6_ref",13,"067068",8,5,13,4
2037160,2048840,"B","4.7_ref",12,"067068",3,16,19,4
2066970,2082420,"A","4.8_ref",7,"067068",15,7,22,4
2104640,2112240,"B","4.9_ref",2,"067068",4,18,22,4
2121050,2130110,"A","4.10_ref",9,"067068",17,6,23,4
2142520,2152600,"B","4.11_ref",14,"067068",6,15,21,4
2164030,2177880,"A","4.12_ref",5,"067068",18,3,21,4
2189830,2211450,"B","4.13_ref",8,"067068",11,46,57,4
2223410,2241060,"A","4.14_ref",11,"067068",21,19,40,4
2244880,2255670,"B","4.15_ref",4,"067068",6,8,14,4
2262720,2268150,"A","4.16_ref",3,"067068",3,5,8,4
2277510,2302290,"B","5.1_ref",7,"067068",25,35,60,5
2331550,2337610,"A","5.2_ref",6,"067068",11,2,13,5
2348710,2358540,"B","5.3_ref",11,"067068",2,18,20,5
2371010,2377780,"A","5.4_ref",10,"067068",10,3,13,5
2384220,2392340,"B","5.5_ref",9,"067068",3,7,10,5
2402350,2407440,"A","5.6_ref",4,"067068",4,7,11,5
2424300,2428420,"B","5.7_ref",13,"067068",3,6,9,5
2437150,2444020,"A","5.8_ref",12,"067068",10,3,13,5
2450350,2455810,"B","5.9_ref",1,"067068",1,14,15,5
2462150,2469530,"A","5.10_ref",8,"067068",16,3,19,5
2476870,2482940,"B","5.11_ref",15,"067068",1,7,8,5
2501360,2521350,"A","5.12_ref",14,"067068",18,6,24,5
2592470,2601210,"B","5.13_ref",5,"067068",2,19,21,5
2613180,2633500,"A","5.14_ref",16,"067068",33,15,48,5
2645530,2653050,"B","5.15_ref",3,"067068",2,6,8,5
2658380,2667540,"A","5.16_ref",2,"067068",20,2,22,5
2672790,2685440,"B","6.1_ref",10,"067068",11,18,29,6
2693040,2701860,"A","6.2_ref",11,"067068",16,3,19,6
2711320,2718870,"B","6.3_ref",8,"067068",2,22,24,6
2730380,2738250,"A","6.4_ref",7,"067068",15,3,18,6
2748650,2752460,"B","6.5_ref",4,"067068",3,4,7,6
2759850,2767420,"A","6.6_ref",3,"067068",3,3,6,6
2773410,2779380,"B","6.7_ref",14,"067068",2,12,14,6
2783880,2789880,"A","6.8_ref",13,"067068",5,5,10,6
2795860,2805160,"B","6.9_ref",2,"067068",3,20,23,6
2814430,2824530,"A","6.10_ref",9,"067068",8,9,17,6
2834770,2844040,"B","6.11_ref",6,"067068",10,17,27,6
2855970,2863000,"A","6.12_ref",1,"067068",6,3,9,6
2911610,2920630,"B","6.13_ref",16,"067068",3,19,22,6
2927300,2939190,"A","6.14_ref",5,"067068",18,6,24,6
2944850,2955730,"B","6.15_ref",12,"067068",4,11,15,6
2961190,2967520,"A","6.16_ref",15,"067068",6,1,7,6
44150,86570,"B","1.1_ref",9,"069070",49,62,111,1
107380,125400,"A","1.2_ref",6,"069070",42,21,63,1
138690,155790,"B","1.3_ref",15,"069070",16,20,36,1
175020,202330,"A","1.4_ref",14,"069070",49,17,66,1
217330,231490,"B","1.5_ref",13,"069070",16,26,42,1
258360,276600,"A","1.6_ref",16,"069070",47,13,60,1
286800,353270,"B","1.7_ref",11,"069070",45,107,152,1
381390,397340,"A","1.8_ref",8,"069070",40,14,54,1
411710,428880,"B","1.9_ref",3,"069070",5,42,47,1
437540,455050,"A","1.10_ref",10,"069070",41,7,48,1
461260,481860,"B","1.11_ref",5,"069070",19,37,56,1
489740,501760,"A","1.12_ref",4,"069070",31,6,37,1
514600,535460,"B","1.13_ref",7,"069070",19,46,65,1
550860,572880,"A","1.14_ref",2,"069070",51,16,67,1
577780,589920,"B","1.15_ref",1,"069070",6,30,36,1
604120,621740,"A","1.16_ref",12,"069070",40,5,45,1
629090,642430,"B","2.1_ref",14,"069070",8,33,41,2
649120,721580,"A","2.2_ref",9,"069070",140,74,214,2
736900,748240,"B","2.3_ref",16,"069070",9,29,38,2
755420,767060,"A","2.4_ref",3,"069070",33,8,41,2
779820,803530,"B","2.5_ref",10,"069070",24,49,73,2
814890,826790,"A","2.6_ref",11,"069070",28,6,34,2
831110,840700,"B","2.7_ref",12,"069070",6,23,29,2
860630,865920,"A","2.8_ref",7,"069070",12,7,19,2
874230,884800,"B","2.9_ref",6,"069070",7,29,36,2
892740,898940,"A","2.10_ref",13,"069070",19,7,26,2
903370,911800,"B","2.11_ref",2,"069070",5,21,26,2
924790,932960,"A","2.12_ref",15,"069070",24,5,29,2
938170,951030,"B","2.13_ref",8,"069070",5,24,29,2
959600,979600,"A","2.14_ref",1,"069070",32,21,53,2
985930,995430,"B","2.15_ref",4,"069070",5,24,29,2
1001770,1011180,"A","2.16_ref",5,"069070",17,11,28,2
1017520,1035670,"B","3.1_ref",9,"069070",9,43,52,3
1040210,1057330,"A","3.2_ref",10,"069070",44,28,72,3
1078510,1088130,"B","3.3_ref",15,"069070",7,22,29,3
1092210,1097030,"A","3.4_ref",12,"069070",10,5,15,3
1105220,1112570,"B","3.5_ref",1,"069070",10,21,31,3
1126010,1132890,"A","3.6_ref",4,"069070",15,6,21,3
1136900,1147720,"B","3.7_ref",7,"069070",12,6,18,3
1152440,1160840,"A","3.8_ref",16,"069070",19,7,26,3
1178600,1186110,"B","3.9_ref",13,"069070",10,15,25,3
1199970,1206750,"A","3.10_ref",2,"069070",14,4,18,3
1235850,1245170,"B","3.11_ref",11,"069070",6,24,30,3
1254030,1263390,"A","3.12_ref",6,"069070",24,5,29,3
1269270,1277040,"B","3.13_ref",5,"069070",4,15,19,3
1288730,1299790,"A","3.14_ref",8,"069070",25,8,33,3
1313500,1320700,"B","3.15_ref",3,"069070",6,13,19,3
1331570,1340560,"A","3.16_ref",14,"069070",23,9,32,3
1347240,1358250,"B","4.1_ref",10,"069070",10,25,35,4
1370170,1376940,"A","4.2_ref",15,"069070",13,6,19,4
1384520,1393420,"B","4.3_ref",6,"069070",6,18,24,4
1411010,1419650,"A","4.4_ref",1,"069070",12,12,24,4
1433350,1442680,"B","4.5_ref",16,"069070",7,23,30,4
1448270,1455180,"A","4.6_ref",13,"069070",13,5,18,4
1460540,1467210,"B","4.7_ref",12,"069070",3,15,18,4
1475010,1480160,"A","4.8_ref",7,"069070",8,7,15,4
1487730,1494550,"B","4.9_ref",2,"069070",5,14,19,4
1504350,1515320,"A","4.10_ref",9,"069070",28,15,43,4
1523870,1530110,"B","4.11_ref",14,"069070",6,19,25,4
1537860,1543650,"A","4.12_ref",5,"069070",12,4,16,4
1550390,1558450,"B","4.13_ref",8,"069070",5,21,26,4
1565240,1573730,"A","4.14_ref",11,"069070",23,7,30,4
1580790,1587710,"B","4.15_ref",4,"069070",5,13,18,4
1594700,1601500,"A","4.16_ref",3,"069070",13,5,18,4
1606490,1612070,"B","5.1_ref",7,"069070",7,6,13,5
1624160,1633590,"A","5.2_ref",6,"069070",22,9,31,5
1645140,1653090,"B","5.3_ref",11,"069070",5,19,24,5
1672540,1680750,"A","5.4_ref",10,"069070",18,5,23,5
1687010,1696670,"B","5.5_ref",9,"069070",10,16,26,5
1707000,1714930,"A","5.6_ref",4,"069070",12,11,23,5
1728930,1737070,"B","5.7_ref",13,"069070",10,17,27,5
1746750,1751880,"A","5.8_ref",12,"069070",7,5,12,5
1763950,1771820,"B","5.9_ref",1,"069070",4,21,25,5
1777280,1786180,"A","5.10_ref",8,"069070",21,6,27,5
1797170,1808730,"B","5.11_ref",15,"069070",5,23,28,5
1816450,1822710,"A","5.12_ref",14,"069070",20,6,26,5
1838590,1844830,"B","5.13_ref",5,"069070",7,15,22,5
1855500,1865020,"A","5.14_ref",16,"069070",18,9,27,5
1874640,1880680,"B","5.15_ref",3,"069070",6,10,16,5
1886280,1893520,"A","5.16_ref",2,"069070",15,2,17,5
1896740,1911030,"B","6.1_ref",10,"069070",10,22,32,6
1919330,1926840,"A","6.2_ref",11,"069070",19,3,22,6
1944600,1951350,"B","6.3_ref",8,"069070",7,15,22,6
1968250,1972620,"A","6.4_ref",7,"069070",5,4,9,6
1982900,1988220,"B","6.5_ref",4,"069070",5,9,14,6
2045750,2052290,"A","6.6_ref",3,"069070",15,3,18,6
2061930,2067690,"B","6.7_ref",14,"069070",5,16,21,6
2076430,2082280,"A","6.8_ref",13,"069070",16,5,21,6
2099350,2106950,"B","6.9_ref",2,"069070",5,18,23,6
2125350,2131820,"A","6.10_ref",9,"069070",14,9,23,6
2135730,2142980,"B","6.11_ref",6,"069070",5,10,15,6
2170900,2177270,"A","6.12_ref",1,"069070",11,6,17,6
2185010,2190830,"B","6.13_ref",16,"069070",4,16,20,6
2195930,2201970,"A","6.14_ref",5,"069070",5,6,11,6
2204710,2210620,"B","6.15_ref",12,"069070",7,12,19,6
2219970,2225970,"A","6.16_ref",15,"069070",16,3,19,6
60030,92470,"B","1.1_ref",9,"075076",30,61,91,1
121550,150880,"A","1.2_ref",6,"075076",74,21,95,1
196010,219010,"B","1.3_ref",15,"075076",28,41,69,1
237730,253580,"A","1.4_ref",14,"075076",30,14,44,1
265630,275830,"B","1.5_ref",13,"075076",6,25,31,1
299820,322040,"A","1.6_ref",16,"075076",50,18,68,1
339120,356260,"B","1.7_ref",11,"075076",21,32,53,1
387220,418020,"A","1.8_ref",8,"075076",71,41,112,1
429530,441580,"B","1.9_ref",3,"075076",14,23,37,1
454720,470240,"A","1.10_ref",10,"075076",31,22,53,1
482760,508140,"B","1.11_ref",5,"075076",30,47,77,1
521450,560000,"A","1.12_ref",4,"075076",69,67,136,1
573250,585240,"B","1.13_ref",7,"075076",13,19,32,1
594270,607380,"A","1.14_ref",2,"075076",23,19,42,1
620740,634900,"B","1.15_ref",1,"075076",12,27,39,1
646670,667170,"A","1.16_ref",12,"075076",54,13,67,1
679880,701070,"B","2.1_ref",14,"075076",24,32,56,2
708240,722470,"A","2.2_ref",9,"075076",25,12,37,2
735810,747160,"B","2.3_ref",16,"075076",10,23,33,2
754740,763530,"A","2.4_ref",3,"075076",11,11,22,2
777910,790960,"B","2.5_ref",10,"075076",13,16,29,2
836270,843910,"A","2.6_ref",11,"075076",13,10,23,2
858790,871410,"B","2.7_ref",12,"075076",8,34,42,2
891750,904390,"A","2.8_ref",7,"075076",33,8,41,2
933000,940380,"B","2.9_ref",6,"075076",6,9,15,2
951530,961230,"A","2.10_ref",13,"075076",26,6,32,2
965990,972080,"B","2.11_ref",2,"075076",5,10,15,2
984750,994980,"A","2.12_ref",15,"075076",27,6,33,2
1006880,1017650,"B","2.13_ref",8,"075076",11,24,35,2
1030340,1040880,"A","2.14_ref",1,"075076",27,6,33,2
1056220,1062850,"B","2.15_ref",4,"075076",6,12,18,2
1078760,1084510,"A","2.16_ref",5,"075076",6,7,13,2
1093430,1103920,"B","3.1_ref",9,"075076",9,20,29,3
1119820,1125710,"A","3.2_ref",10,"075076",7,5,12,3
1135100,1146170,"B","3.3_ref",15,"075076",10,22,32,3
1155920,1163940,"A","3.4_ref",12,"075076",22,4,26,3
1181770,1191090,"B","3.5_ref",1,"075076",15,10,25,3
1200570,1205490,"A","3.6_ref",4,"075076",4,6,10,3
1211670,1218790,"B","3.7_ref",7,"075076",9,11,20,3
1228230,1238150,"A","3.8_ref",16,"075076",30,6,36,3
1248640,1255460,"B","3.9_ref",13,"075076",5,16,21,3
1265150,1279290,"A","3.10_ref",2,"075076",14,16,30,3
1304280,1317010,"B","3.11_ref",11,"075076",7,13,20,3
1327400,1335910,"A","3.12_ref",6,"075076",8,8,16,3
1346110,1353900,"B","3.13_ref",5,"075076",9,5,14,3
1366250,1373310,"A","3.14_ref",8,"075076",11,4,15,3
1404900,1410900,"B","3.15_ref",3,"075076",6,5,11,3
1417230,1422490,"A","3.16_ref",14,"075076",8,3,11,3
1482930,1495380,"B","4.1_ref",10,"075076",15,7,22,4
1533890,1542750,"A","4.2_ref",15,"075076",13,10,23,4
1550280,1556280,"B","4.3_ref",6,"075076",4,8,12,4
1580040,1588160,"A","4.4_ref",1,"075076",10,10,20,4
1598010,1607850,"B","4.5_ref",16,"075076",8,13,21,4
1618950,1624000,"A","4.6_ref",13,"075076",18,4,22,4
1632180,1641610,"B","4.7_ref",12,"075076",9,18,27,4
1651650,1658240,"A","4.8_ref",7,"075076",10,6,16,4
1668230,1674040,"B","4.9_ref",2,"075076",4,7,11,4
1696710,1712330,"A","4.10_ref",9,"075076",35,12,47,4
1719400,1729830,"B","4.11_ref",14,"075076",11,15,26,4
1744960,1751750,"A","4.12_ref",5,"075076",6,8,14,4
1763580,1769740,"B","4.13_ref",8,"075076",4,13,17,4
1779640,1788140,"A","4.14_ref",11,"075076",24,4,28,4
1803600,1808220,"B","4.15_ref",4,"075076",6,2,8,4
1830420,1835420,"A","4.16_ref",3,"075076",5,5,10,4
1859180,1865810,"B","5.1_ref",7,"075076",5,9,14,5
1874850,1880810,"A","5.2_ref",6,"075076",6,4,10,5
1889830,1895760,"B","5.3_ref",11,"075076",3,11,14,5
1912590,1918880,"A","5.4_ref",10,"075076",6,7,13,5
1940230,1950250,"B","5.5_ref",9,"075076",9,24,33,5
1971800,1978000,"A","5.6_ref",4,"075076",4,5,9,5
1997970,2005080,"B","5.7_ref",13,"075076",4,18,22,5
2016040,2029050,"A","5.8_ref",12,"075076",19,17,36,5
2042160,2052160,"B","5.9_ref",1,"075076",6,25,31,5
2061070,2068110,"A","5.10_ref",8,"075076",11,4,15,5
2097150,2106140,"B","5.11_ref",15,"075076",5,19,24,5
2125900,2131210,"A","5.12_ref",14,"075076",13,7,20,5
2160710,2167250,"B","5.13_ref",5,"075076",7,5,12,5
2175320,2182400,"A","5.14_ref",16,"075076",16,2,18,5
2192530,2197170,"B","5.15_ref",3,"075076",2,4,6,5
2207440,2213890,"A","5.16_ref",2,"075076",8,3,11,5
2232970,2241280,"B","6.1_ref",10,"075076",4,9,13,6
2262120,2268440,"A","6.2_ref",11,"075076",14,3,17,6
2284070,2290160,"B","6.3_ref",8,"075076",3,12,15,6
2297140,2303540,"A","6.4_ref",7,"075076",16,3,19,6
2311430,2315540,"B","6.5_ref",4,"075076",3,3,6,6
2329110,2335730,"A","6.6_ref",3,"075076",9,7,16,6
2349710,2356140,"B","6.7_ref",14,"075076",3,17,20,6
2372080,2378740,"A","6.8_ref",13,"075076",20,9,29,6
2383440,2388410,"B","6.9_ref",2,"075076",2,8,10,6
2427000,2435730,"A","6.10_ref",9,"075076",9,10,19,6
2442780,2448010,"B","6.11_ref",6,"075076",3,11,14,6
2475270,2481550,"A","6.12_ref",1,"075076",16,3,19,6
2490220,2498630,"B","6.13_ref",16,"075076",4,12,16,6
2508950,2514340,"A","6.14_ref",5,"075076",5,4,9,6
2523640,2536530,"B","6.15_ref",12,"075076",15,16,31,6
2545640,2551780,"A","6.16_ref",15,"075076",12,3,15,6
25710,70320,"B","1.1_ref",9,"077078",37,85,122,1
88470,112560,"A","1.2_ref",6,"077078",53,9,62,1
144810,167430,"B","1.3_ref",15,"077078",12,46,58,1
184650,207930,"A","1.4_ref",14,"077078",59,12,71,1
222790,236350,"B","1.5_ref",13,"077078",6,29,35,1
259200,287580,"A","1.6_ref",16,"077078",73,22,95,1
301770,327580,"B","1.7_ref",11,"077078",10,79,89,1
346980,423890,"A","1.8_ref",8,"077078",173,64,237,1
437700,457790,"B","1.9_ref",3,"077078",23,48,71,1
469640,491020,"A","1.10_ref",10,"077078",65,3,68,1
506950,565390,"B","1.11_ref",5,"077078",29,137,166,1
576880,597800,"A","1.12_ref",4,"077078",54,9,63,1
631180,647980,"B","1.13_ref",7,"077078",7,34,41,1
666350,687240,"A","1.14_ref",2,"077078",51,24,75,1
700910,720710,"B","1.15_ref",1,"077078",8,54,62,1
737260,753650,"A","1.16_ref",12,"077078",43,7,50,1
777950,798390,"B","2.1_ref",14,"077078",15,47,62,2
811670,830040,"A","2.2_ref",9,"077078",42,10,52,2
840490,869590,"B","2.3_ref",16,"077078",11,71,82,2
887460,902280,"A","2.4_ref",3,"077078",40,7,47,2
913870,932330,"B","2.5_ref",10,"077078",5,43,48,2
948330,957540,"A","2.6_ref",11,"077078",27,4,31,2
965250,975570,"B","2.7_ref",12,"077078",7,18,25,2
991510,999090,"A","2.8_ref",7,"077078",16,5,21,2
1010100,1021870,"B","2.9_ref",6,"077078",4,23,27,2
1059250,1069400,"A","2.10_ref",13,"077078",23,7,30,2
1078140,1096740,"B","2.11_ref",2,"077078",9,41,50,2
1137450,1152070,"A","2.12_ref",15,"077078",33,6,39,2
1163600,1182870,"B","2.13_ref",8,"077078",8,52,60,2
1194000,1216230,"A","2.14_ref",1,"077078",46,16,62,2
1229070,1258810,"B","2.15_ref",4,"077078",42,63,105,2
1274230,1296530,"A","2.16_ref",5,"077078",47,19,66,2
1303340,1322960,"B","3.1_ref",9,"077078",17,47,64,3
1338590,1352840,"A","3.2_ref",10,"077078",33,9,42,3
1381880,1394420,"B","3.3_ref",15,"077078",12,21,33,3
1408920,1417880,"A","3.4_ref",12,"077078",20,5,25,3
1442670,1453870,"B","3.5_ref",1,"077078",10,20,30,3
1488040,1502520,"A","3.6_ref",4,"077078",24,13,37,3
1519480,1526210,"B","3.7_ref",7,"077078",4,5,9,3
1536480,1570230,"A","3.8_ref",16,"077078",88,19,107,3
1595400,1600930,"B","3.9_ref",13,"077078",7,9,16,3
1629460,1639200,"A","3.10_ref",2,"077078",29,6,35,3
1659850,1666230,"B","3.11_ref",11,"077078",4,14,18,3
1686950,1694070,"A","3.12_ref",6,"077078",14,4,18,3
1706790,1725880,"B","3.13_ref",5,"077078",11,48,59,3
1741070,1758510,"A","3.14_ref",8,"077078",46,8,54,3
1774370,1781240,"B","3.15_ref",3,"077078",5,8,13,3
1807110,1818540,"A","3.16_ref",14,"077078",29,6,35,3
1842290,1853290,"B","4.1_ref",10,"077078",6,21,27,4
1875770,1889590,"A","4.2_ref",15,"077078",23,7,30,4
1905310,1910740,"B","4.3_ref",6,"077078",4,5,9,4
1945830,1952780,"A","4.4_ref",1,"077078",14,6,20,4
1982830,1998630,"B","4.5_ref",16,"077078",5,38,43,4
2018540,2024340,"A","4.6_ref",13,"077078",10,4,14,4
2056870,2063280,"B","4.7_ref",12,"077078",3,11,14,4
2092790,2100280,"A","4.8_ref",7,"077078",13,7,20,4
2114040,2121580,"B","4.9_ref",2,"077078",3,12,15,4
2181090,2192130,"A","4.10_ref",9,"077078",26,6,32,4
2216860,2227350,"B","4.11_ref",14,"077078",3,23,26,4
2248090,2257840,"A","4.12_ref",5,"077078",24,3,27,4
2273430,2287490,"B","4.13_ref",8,"077078",9,29,38,4
2305150,2311410,"A","4.14_ref",11,"077078",13,5,18,4
2328690,2336120,"B","4.15_ref",4,"077078",4,14,18,4
2353890,2360660,"A","4.16_ref",3,"077078",11,7,18,4
2377210,2385970,"B","5.1_ref",7,"077078",7,8,15,5
2428790,2436780,"A","5.2_ref",6,"077078",10,8,18,5
2464200,2470290,"B","5.3_ref",11,"077078",6,16,22,5
2497840,2506160,"A","5.4_ref",10,"077078",20,11,31,5
2525710,2541470,"B","5.5_ref",9,"077078",3,39,42,5
2551760,2560650,"A","5.6_ref",4,"077078",5,4,9,5
2591090,2596010,"B","5.7_ref",13,"077078",4,3,7,5
2607360,2613970,"A","5.8_ref",12,"077078",12,3,15,5
2667000,2676900,"B","5.9_ref",1,"077078",6,14,20,5
2698660,2709090,"A","5.10_ref",8,"077078",27,5,32,5
2736850,2745510,"B","5.11_ref",15,"077078",5,6,11,5
2756310,2764430,"A","5.12_ref",14,"077078",19,6,25,5
2795840,2808330,"B","5.13_ref",5,"077078",9,12,21,5
2823410,2834750,"A","5.14_ref",16,"077078",31,5,36,5
2857610,2863150,"B","5.15_ref",3,"077078",3,6,9,5
2892020,2906080,"A","5.16_ref",2,"077078",20,12,32,5
2918700,2924970,"B","6.1_ref",10,"077078",4,4,8,6
2946150,2955620,"A","6.2_ref",11,"077078",8,5,13,6
2982860,2991790,"B","6.3_ref",8,"077078",3,19,22,6
3004930,3012060,"A","6.4_ref",7,"077078",13,8,21,6
3042940,3049310,"B","6.5_ref",4,"077078",3,7,10,6
3077130,3082300,"A","6.6_ref",3,"077078",7,7,14,6
3097900,3105660,"B","6.7_ref",14,"077078",2,14,16,6
3123180,3127440,"A","6.8_ref",13,"077078",8,3,11,6
3152850,3161400,"B","6.9_ref",2,"077078",3,15,18,6
3173910,3187310,"A","6.10_ref",9,"077078",32,14,46,6
3200770,3208610,"B","6.11_ref",6,"077078",3,5,8,6
3221270,3228780,"A","6.12_ref",1,"077078",16,7,23,6
3250570,3268030,"B","6.13_ref",16,"077078",8,21,29,6
3281790,3301170,"A","6.14_ref",5,"077078",32,32,64,6
3315240,3324700,"B","6.15_ref",12,"077078",5,12,17,6
3349080,3357670,"A","6.16_ref",15,"077078",19,5,24,6
39130,150140,"B","1.1_ref",9,"081082",80,195,275,1
174600,193910,"A","1.2_ref",6,"081082",31,27,58,1
237400,255220,"B","1.3_ref",15,"081082",18,30,48,1
272250,288940,"A","1.4_ref",14,"081082",27,24,51,1
302790,317890,"B","1.5_ref",13,"081082",13,18,31,1
338840,361760,"A","1.6_ref",16,"081082",38,9,47,1
375440,407010,"B","1.7_ref",11,"081082",17,45,62,1
426840,473460,"A","1.8_ref",8,"081082",84,35,119,1
492900,508030,"B","1.9_ref",3,"081082",20,22,42,1
535130,585770,"A","1.10_ref",10,"081082",65,43,108,1
617010,634150,"B","1.11_ref",5,"081082",14,19,33,1
644930,682040,"A","1.12_ref",4,"081082",41,21,62,1
699790,712660,"B","1.13_ref",7,"081082",7,21,28,1
724520,741590,"A","1.14_ref",2,"081082",23,19,42,1
758380,780230,"B","1.15_ref",1,"081082",21,42,63,1
791520,809300,"A","1.16_ref",12,"081082",24,15,39,1
820410,830760,"B","2.1_ref",14,"081082",10,14,24,2
835930,852800,"A","2.2_ref",9,"081082",30,13,43,2
862740,884690,"B","2.3_ref",16,"081082",5,48,53,2
919300,930300,"A","2.4_ref",3,"081082",13,12,25,2
944600,957990,"B","2.5_ref",10,"081082",7,28,35,2
966560,985540,"A","2.6_ref",11,"081082",26,25,51,2
1005080,1016470,"B","2.7_ref",12,"081082",5,26,31,2
1037120,1053520,"A","2.8_ref",7,"081082",19,14,33,2
1061170,1068760,"B","2.9_ref",6,"081082",3,6,9,2
