"StartTime","EndTime","director","trial","target","pair","range1","range2","f0sum","round"
44150,86570,"B","1.1_ref",9,"069070",0.109805,0.186903,0.296708,1
107380,125400,"A","1.2_ref",6,"069070",0.085454,0.142361,0.227815,1
138690,155790,"B","1.3_ref",15,"069070",0.066049,0.149797,0.215846,1
175020,202330,"A","1.4_ref",14,"069070",0.082379,0.139155,0.221534,1
217330,231490,"B","1.5_ref",13,"069070",0.082992,0.14825,0.231242,1
258360,276600,"A","1.6_ref",16,"069070",0.121878,0.218698,0.340576,1
286800,353270,"B","1.7_ref",11,"069070",0.153375,0.175494,0.328869,1
381390,397340,"A","1.8_ref",8,"069070",0.091845,0.116722,0.208567,1
411710,428880,"B","1.9_ref",3,"069070",0.047517,0.159892,0.207409,1
437540,455050,"A","1.10_ref",10,"069070",0.100966,0.163141,0.264107,1
461260,481860,"B","1.11_ref",5,"069070",0.066151,0.183947,0.250098,1
489740,501760,"A","1.12_ref",4,"069070",0.111902,0.237308,0.34921,1
514600,535460,"B","1.13_ref",7,"069070",0.085575,0.149613,0.235188,1
550860,572880,"A","1.14_ref",2,"069070",0.116468,0.156796,0.273264,1
577780,589920,"B","1.15_ref",1,"069070",0.088643,0.155301,0.243944,1
604120,621740,"A","1.16_ref",12,"069070",0.102154,0.111776,0.21393,1
629090,642430,"B","2.1_ref",14,"069070",0.034434,0.168343,0.202777,2
649120,721580,"A","2.2_ref",9,"069070",0.112127,0.22896,0.341087,2
736900,748240,"B","2.3_ref",16,"069070",0.122211,0.150719,0.27293,2
755420,767060,"A","2.4_ref",3,"069070",0.103496,0.158784,0.26228,2
779820,803530,"B","2.5_ref",10,"069070",0.10911,0.196958,0.306068,2
814890,826790,"A","2.6_ref",11,"069070",0.084628,0.151683,0.236311,2
831110,840700,"B","2.7_ref",12,"069070",0.045121,0.141933,0.187054,2
860630,865920,"A","2.8_ref",7,"069070",0.045264,0.164851,0.210115,2
874230,884800,"B","2.9_ref",6,"069070",0.070395,0.135574,0.205969,2
892740,898940,"A","2.10_ref",13,"069070",0.096984,0.18101,0.277994,2
903370,911800,"B","2.11_ref",2,"069070",0.015258,0.170351,0.185609,2
924790,932960,"A","2.12_ref",15,"069070",0.11684,0.049099,0.165939,2
938170,951030,"B","2.13_ref",8,"069070",0.066474,0.151307,0.217781,2
959600,979600,"A","2.14_ref",1,"069070",0.089552,0.176174,0.265726,2
985930,995430,"B","2.15_ref",4,"069070",0.052562,0.120203,0.172765,2
1001770,1011180,"A","2.16_ref",5,"069070",0.082406,0.116115,0.198521,2
1017520,1035670,"B","3.1_ref",9,"069070",0.110998,0.302962,0.41396,3
1040210,1057330,"A","3.2_ref",10,"069070",0.09691,0.192087,0.288997,3
1078510,1088130,"B","3.3_ref",15,"069070",0.072462,0.177403,0.249865,3
1092210,1097030,"A","3.4_ref",12,"069070",0.089632,0.222263,0.311895,3
1105220,1112570,"B","3.5_ref",1,"069070",0.173167,0.118078,0.291245,3
1126010,1132890,"A","3.6_ref",4,"069070",0.101279,0.069515,0.170794,3
1136900,1147720,"B","3.7_ref",7,"069070",0.090185,0.116859,0.207044,3
1152440,1160840,"A","3.8_ref",16,"069070",0.088684,0.133008,0.221692,3
1178600,1186110,"B","3.9_ref",13,"069070",0.084917,0.117659,0.202576,3
1199970,1206750,"A","3.10_ref",2,"069070",0.112453,0.254493,0.366946,3
1235850,1245170,"B","3.11_ref",11,"069070",0.069274,0.154336,0.22361,3
1254030,1263390,"A","3.12_ref",6,"069070",0.103176,0.120362,0.223538,3
1269270,1277040,"B","3.13_ref",5,"069070",0.019533,0.166391,0.185924,3
1288730,1299790,"A","3.14_ref",8,"069070",0.065776,0.149321,0.215097,3
1313500,1320700,"B","3.15_ref",3,"069070",0.073719,0.150046,0.223765,3
1331570,1340560,"A","3.16_ref",14,"069070",0.085417,0.069203,0.15462,3
1347240,1358250,"B","4.1_ref",10,"069070",0.08133,0.171396,0.252726,4
1370170,1376940,"A","4.2_ref",15,"069070",0.118844,0.129237,0.248081,4
1384520,1393420,"B","4.3_ref",6,"069070",0.07123,0.142638,0.213868,4
1411010,1419650,"A","4.4_ref",1,"069070",0.119719,0.206446,0.326165,4
1433350,1442680,"B","4.5_ref",16,"069070",0.051715,0.174397,0.226112,4
1448270,1455180,"A","4.6_ref",13,"069070",0.081709,0.116539,0.198248,4
1460540,1467210,"B","4.7_ref",12,"069070",0.067536,0.164237,0.231773,4
1475010,1480160,"A","4.8_ref",7,"069070",0.098662,0.095104,0.193766,4
1487730,1494550,"B","4.9_ref",2,"069070",0.067333,0.189239,0.256572,4
1504350,1515320,"A","4.10_ref",9,"069070",0.091281,0.137523,0.228804,4
1523870,1530110,"B","4.11_ref",14,"069070",0.069763,0.225662,0.295425,4
1537860,1543650,"A","4.12_ref",5,"069070",0.108554,0.197717,0.306271,4
1550390,1558450,"B","4.13_ref",8,"069070",0.101632,0.106355,0.207987,4
1565240,1573730,"A","4.14_ref",11,"069070",0.084554,0.241641,0.326195,4
1580790,1587710,"B","4.15_ref",4,"069070",0.078238,0.170629,0.248867,4
1594700,1601500,"A","4.16_ref",3,"069070",0.097277,0.044076,0.141353,4
1606490,1612070,"B","5.1_ref",7,"069070",0.094159,0.155947,0.250106,5
1624160,1633590,"A","5.2_ref",6,"069070",0.126129,0.136562,0.262691,5
1645140,1653090,"B","5.3_ref",11,"069070",0.07312,0.114053,0.187173,5
1672540,1680750,"A","5.4_ref",10,"069070",0.116981,0.114745,0.231726,5
1687010,1696670,"B","5.5_ref",9,"069070",0.062158,0.128772,0.19093,5
1707000,1714930,"A","5.6_ref",4,"069070",0.101139,0.152408,0.253547,5
1728930,1737070,"B","5.7_ref",13,"069070",0.06304,0.122647,0.185687,5
1746750,1751880,"A","5.8_ref",12,"069070",0.10018,0.244474,0.344654,5
1763950,1771820,"B","5.9_ref",1,"069070",0.063141,0.371797,0.434938,5
1777280,1786180,"A","5.10_ref",8,"069070",0.093822,0.189471,0.283293,5
1797170,1808730,"B","5.11_ref",15,"069070",0.108707,0.13277,0.241477,5
1816450,1822710,"A","5.12_ref",14,"069070",0.100198,0.060684,0.160882,5
1838590,1844830,"B","5.13_ref",5,"069070",0.088862,0.178001,0.266863,5
1855500,1865020,"A","5.14_ref",16,"069070",0.100695,0.23844,0.339135,5
1874640,1880680,"B","5.15_ref",3,"069070",0.135637,0.182296,0.317933,5
1886280,1893520,"A","5.16_ref",2,"069070",0.117045,0.182238,0.299283,5
1896740,1911030,"B","6.1_ref",10,"069070",0.075149,0.11456,0.189709,6
1919330,1926840,"A","6.2_ref",11,"069070",0.071248,0.260469,0.331717,6
1944600,1951350,"B","6.3_ref",8,"069070",0.04243,0.178141,0.220571,6
1968250,1972620,"A","6.4_ref",7,"069070",0.072026,0.117499,0.189525,6
1982900,1988220,"B","6.5_ref",4,"069070",0.027518,0.0889,0.116418,6
2045750,2052290,"A","6.6_ref",3,"069070",0.128044,0.110104,0.238148,6
2061930,2067690,"B","6.7_ref",14,"069070",0.026342,0.1615,0.187842,6
2076430,2082280,"A","6.8_ref",13,"069070",0.112162,0.092159,0.204321,6
2099350,2106950,"B","6.9_ref",2,"069070",0.0724,0.175576,0.247976,6
2125350,2131820,"A","6.10_ref",9,"069070",0.135981,0.105963,0.241944,6
2135730,2142980,"B","6.11_ref",6,"069070",0.013956,0.121029,0.134985,6
2170900,2177270,"A","6.12_ref",1,"069070",0.066606,0.189163,0.255769,6
2185010,2190830,"B","6.13_ref",16,"069070",0.098235,0.159575,0.25781,6
2195930,2201970,"A","6.14_ref",5,"069070",0.044714,0.200694,0.245408,6
2204710,2210620,"B","6.15_ref",12,"069070",0.064777,0.128822,0.193599,6
2219970,2225970,"A","6.16_ref",15,"069070",0.052027,0.077413,0.12944,6
60030,92470,"B","1.1_ref",9,"075076",0.109205,0.11856,0.227765,1
121550,150880,"A","1.2_ref",6,"075076",0.134463,0.146347,0.28081,1
196010,219010,"B","1.3_ref",15,"075076",0.191703,0.129434,0.321137,1
237730,253580,"A","1.4_ref",14,"075076",0.207426,0.162645,0.370071,1
265630,275830,"B","1.5_ref",13,"075076",0.145123,0.103217,0.24834,1
299820,322040,"A","1.6_ref",16,"075076",0.152825,0.128548,0.281373,1
339120,356260,"B","1.7_ref",11,"075076",0.170099,0.158769,0.328868,1
387220,418020,"A","1.8_ref",8,"075076",0.170984,0.169273,0.340257,1
429530,441580,"B","1.9_ref",3,"075076",0.118245,0.113991,0.232236,1
454720,470240,"A","1.10_ref",10,"075076",0.184318,0.186642,0.37096,1
482760,508140,"B","1.11_ref",5,"075076",0.131166,0.108587,0.239753,1
521450,560000,"A","1.12_ref",4,"075076",0.151754,0.181383,0.333137,1
573250,585240,"B","1.13_ref",7,"075076",0.0797,0.112518,0.192218,1
594270,607380,"A","1.14_ref",2,"075076",0.119734,0.112598,0.232332,1
620740,634900,"B","1.15_ref",1,"075076",0.180145,0.131373,0.311518,1
646670,667170,"A","1.16_ref",12,"075076",0.146577,0.119236,0.265813,1
679880,701070,"B","2.1_ref",14,"075076",0.222859,0.167888,0.390747,2
708240,722470,"A","2.2_ref",9,"075076",0.133787,0.096367,0.230154,2
735810,747160,"B","2.3_ref",16,"075076",0.10577,0.096776,0.202546,2
754740,763530,"A","2.4_ref",3,"075076",0.156244,0.135733,0.291977,2
777910,790960,"B","2.5_ref",10,"075076",0.175844,0.118848,0.294692,2
836270,843910,"A","2.6_ref",11,"075076",0.078775,0.070341,0.149116,2
858790,871410,"B","2.7_ref",12,"075076",0.139331,0.098322,0.237653,2
891750,904390,"A","2.8_ref",7,"075076",0.098266,0.099796,0.198062,2
933000,940380,"B","2.9_ref",6,"075076",0.130227,0.106039,0.236266,2
951530,961230,"A","2.10_ref",13,"075076",0.114414,0.092744,0.207158,2
965990,972080,"B","2.11_ref",2,"075076",0.200233,0.133266,0.333499,2
984750,994980,"A","2.12_ref",15,"075076",0.11027,0.174297,0.284567,2
1006880,1017650,"B","2.13_ref",8,"075076",0.232696,0.149875,0.382571,2
1030340,1040880,"A","2.14_ref",1,"075076",0.100877,0.1607,0.261577,2
1056220,1062850,"B","2.15_ref",4,"075076",0.159092,0.063099,0.222191,2
1078760,1084510,"A","2.16_ref",5,"075076",0.096723,0.131581,0.228304,2
1093430,1103920,"B","3.1_ref",9,"075076",0.098425,0.07702,0.175445,3
1119820,1125710,"A","3.2_ref",10,"075076",0.11508,0.204687,0.319767,3
1135100,1146170,"B","3.3_ref",15,"075076",0.166805,0.111193,0.277998,3
1155920,1163940,"A","3.4_ref",12,"075076",0.121626,0.151451,0.273077,3
1181770,1191090,"B","3.5_ref",1,"075076",0.196723,0.088788,0.285511,3
1200570,1205490,"A","3.6_ref",4,"075076",0.098059,0.093305,0.191364,3
1211670,1218790,"B","3.7_ref",7,"075076",0.206691,0.101065,0.307756,3
1228230,1238150,"A","3.8_ref",16,"075076",0.11616,0.138505,0.254665,3
1248640,1255460,"B","3.9_ref",13,"075076",0.224862,0.087222,0.312084,3
1265150,1279290,"A","3.10_ref",2,"075076",0.133283,0.118234,0.251517,3
1304280,1317010,"B","3.11_ref",11,"075076",0.261835,0.068247,0.330082,3
1327400,1335910,"A","3.12_ref",6,"075076",0.16724,0.18298,0.35022,3
1346110,1353900,"B","3.13_ref",5,"075076",0.094989,0.065343,0.160332,3
1366250,1373310,"A","3.14_ref",8,"075076",0.124953,0.122303,0.247256,3
1404900,1410900,"B","3.15_ref",3,"075076",0.039714,0.101094,0.140808,3
1417230,1422490,"A","3.16_ref",14,"075076",0.110139,0.20544,0.315579,3
1482930,1495380,"B","4.1_ref",10,"075076",0.125459,0.076417,0.201876,4
1533890,1542750,"A","4.2_ref",15,"075076",0.102211,0.126213,0.228424,4
1550280,1556280,"B","4.3_ref",6,"075076",0.110113,0.098938,0.209051,4
1580040,1588160,"A","4.4_ref",1,"075076",0.1753,0.185575,0.360875,4
1598010,1607850,"B","4.5_ref",16,"075076",0.152199,0.082689,0.234888,4
1618950,1624000,"A","4.6_ref",13,"075076",0.115273,0.04368,0.158953,4
1632180,1641610,"B","4.7_ref",12,"075076",0.172,0.107848,0.279848,4
1651650,1658240,"A","4.8_ref",7,"075076",0.152063,0.235559,0.387622,4
1668230,1674040,"B","4.9_ref",2,"075076",0.205897,0.077333,0.28323,4
1696710,1712330,"A","4.10_ref",9,"075076",0.113614,0.149781,0.263395,4
1719400,1729830,"B","4.11_ref",14,"075076",0.169859,0.109993,0.279852,4
1744960,1751750,"A","4.12_ref",5,"075076",0.163561,0.151783,0.315344,4
1763580,1769740,"B","4.13_ref",8,"075076",0.145679,0.104331,0.25001,4
1779640,1788140,"A","4.14_ref",11,"075076",0.136757,0.032622,0.169379,4
1803600,1808220,"B","4.15_ref",4,"075076",0.163189,0.089923,0.253112,4
1830420,1835420,"A","4.16_ref",3,"075076",0.122137,0,0.122137,4
1859180,1865810,"B","5.1_ref",7,"075076",0.202304,0.096654,0.298958,5
1874850,1880810,"A","5.2_ref",6,"075076",0.101051,0.165541,0.266592,5
1889830,1895760,"B","5.3_ref",11,"075076",0.16589,0.066659,0.232549,5
1912590,1918880,"A","5.4_ref",10,"075076",0.137233,0.12349,0.260723,5
1940230,1950250,"B","5.5_ref",9,"075076",0.170905,0.091718,0.262623,5
1971800,1978000,"A","5.6_ref",4,"075076",0.149149,0.16168,0.310829,5
1997970,2005080,"B","5.7_ref",13,"075076",0.208604,0.104237,0.312841,5
2016040,2029050,"A","5.8_ref",12,"075076",0.209837,0.258251,0.468088,5
2042160,2052160,"B","5.9_ref",1,"075076",0.204059,0.097045,0.301104,5
2061070,2068110,"A","5.10_ref",8,"075076",0.175393,0.154256,0.329649,5
2097150,2106140,"B","5.11_ref",15,"075076",0.151772,0.088898,0.24067,5
2125900,2131210,"A","5.12_ref",14,"075076",0.102881,0.313277,0.416158,5
2160710,2167250,"B","5.13_ref",5,"075076",0.225362,0.073337,0.298699,5
2175320,2182400,"A","5.14_ref",16,"075076",0.121553,0.212946,0.334499,5
2192530,2197170,"B","5.15_ref",3,"075076",0.143758,0.098119,0.241877,5
2207440,2213890,"A","5.16_ref",2,"075076",0.115756,0.13859,0.254346,5
2232970,2241280,"B","6.1_ref",10,"075076",0.216947,0.083106,0.300053,6
2262120,2268440,"A","6.2_ref",11,"075076",0.155107,0.119487,0.274594,6
2284070,2290160,"B","6.3_ref",8,"075076",0.060252,0.07397,0.134222,6
2297140,2303540,"A","6.4_ref",7,"075076",0.13619,0.211073,0.347263,6
2311430,2315540,"B","6.5_ref",4,"075076",0.150704,0.092934,0.243638,6
2329110,2335730,"A","6.6_ref",3,"075076",0.224558,0.032307,0.256865,6
2349710,2356140,"B","6.7_ref",14,"075076",0.158248,0.093434,0.251682,6
2372080,2378740,"A","6.8_ref",13,"075076",0.109731,0.103297,0.213028,6
2383440,2388410,"B","6.9_ref",2,"075076",0.091781,0.088201,0.179982,6
2427000,2435730,"A","6.10_ref",9,"075076",0.103167,0.144511,0.247678,6
2442780,2448010,"B","6.11_ref",6,"075076",0.082766,0.087738,0.170504,6
2475270,2481550,"A","6.12_ref",1,"075076",0.143308,0.225411,0.368719,6
2490220,2498630,"B","6.13_ref",16,"075076",0.122927,0.09979,0.222717,6
2508950,2514340,"A","6.14_ref",5,"075076",0.114702,0.145741,0.260443,6
2523640,2536530,"B","6.15_ref",12,"075076",0.070945,0.106465,0.17741,6
2545640,2551780,"A","6.16_ref",15,"075076",0.111142,0.046498,0.15764,6
25710,70320,"B","1.1_ref",9,"077078",0.093705,0.121585,0.21529,1
88470,112560,"A","1.2_ref",6,"077078",0.141694,0.11052,0.252214,1
144810,167430,"B","1.3_ref",15,"077078",0.060513,0.117598,0.178111,1
184650,207930,"A","1.4_ref",14,"077078",0.127988,0.111446,0.239434,1
222790,236350,"B","1.5_ref",13,"077078",0.045111,0.129282,0.174393,1
259200,287580,"A","1.6_ref",16,"077078",0.1292,0.108552,0.237752,1
301770,327580,"B","1.7_ref",11,"077078",0.055455,0.19869,0.254145,1
346980,423890,"A","1.8_ref",8,"077078",0.136194,0.127586,0.26378,1
437700,457790,"B","1.9_ref",3,"077078",0.105729,0.131958,0.237687,1
469640,491020,"A","1.10_ref",10,"077078",0.14605,0.173853,0.319903,1
506950,565390,"B","1.11_ref",5,"077078",0.10374,0.149602,0.253342,1
576880,597800,"A","1.12_ref",4,"077078",0.15037,0.116062,0.266432,1
631180,647980,"B","1.13_ref",7,"077078",0.041595,0.152247,0.193842,1
666350,687240,"A","1.14_ref",2,"077078",0.111765,0.100236,0.212001,1
700910,720710,"B","1.15_ref",1,"077078",0.105175,0.132624,0.237799,1
737260,753650,"A","1.16_ref",12,"077078",0.118664,0.077588,0.196252,1
777950,798390,"B","2.1_ref",14,"077078",0.159322,0.116019,0.275341,2
811670,830040,"A","2.2_ref",9,"077078",0.130479,0.11546,0.245939,2
840490,869590,"B","2.3_ref",16,"077078",0.047752,0.154324,0.202076,2
887460,902280,"A","2.4_ref",3,"077078",0.141199,0.120965,0.262164,2
913870,932330,"B","2.5_ref",10,"077078",0.070555,0.106878,0.177433,2
948330,957540,"A","2.6_ref",11,"077078",0.088822,0.068557,0.157379,2
965250,975570,"B","2.7_ref",12,"077078",0.071786,0.120921,0.192707,2
991510,999090,"A","2.8_ref",7,"077078",0.121532,0.096456,0.217988,2
1010100,1021870,"B","2.9_ref",6,"077078",0.058076,0.10789,0.165966,2
1059250,1069400,"A","2.10_ref",13,"077078",0.083198,0.08007,0.163268,2
1078140,1096740,"B","2.11_ref",2,"077078",0.03133,0.136417,0.167747,2
1137450,1152070,"A","2.12_ref",15,"077078",0.131514,0.1058,0.237314,2
1163600,1182870,"B","2.13_ref",8,"077078",0.101658,0.131161,0.232819,2
1194000,1216230,"A","2.14_ref",1,"077078",0.130912,0.122493,0.253405,2
1229070,1258810,"B","2.15_ref",4,"077078",0.119062,0.129765,0.248827,2
1274230,1296530,"A","2.16_ref",5,"077078",0.132005,0.080617,0.212622,2
1303340,1322960,"B","3.1_ref",9,"077078",0.107576,0.15712,0.264696,3
1338590,1352840,"A","3.2_ref",10,"077078",0.108899,0.082333,0.191232,3
1381880,1394420,"B","3.3_ref",15,"077078",0.06031,0.131158,0.191468,3
1408920,1417880,"A","3.4_ref",12,"077078",0.067108,0.133031,0.200139,3
1442670,1453870,"B","3.5_ref",1,"077078",0.073586,0.074509,0.148095,3
1488040,1502520,"A","3.6_ref",4,"077078",0.137067,0.089496,0.226563,3
1519480,1526210,"B","3.7_ref",7,"077078",0.093778,0.073759,0.167537,3
1536480,1570230,"A","3.8_ref",16,"077078",0.147477,0.084131,0.231608,3
1595400,1600930,"B","3.9_ref",13,"077078",0.096069,0.126204,0.222273,3
1629460,1639200,"A","3.10_ref",2,"077078",0.133904,0.122168,0.256072,3
1659850,1666230,"B","3.11_ref",11,"077078",0.07562,0.16891,0.24453,3
1686950,1694070,"A","3.12_ref",6,"077078",0.117031,0.119211,0.236242,3
1706790,1725880,"B","3.13_ref",5,"077078",0.045343,0.107365,0.152708,3
1741070,1758510,"A","3.14_ref",8,"077078",0.136438,0.085855,0.222293,3
1774370,1781240,"B","3.15_ref",3,"077078",0.096698,0.091489,0.188187,3
1807110,1818540,"A","3.16_ref",14,"077078",0.097155,0.116249,0.213404,3
1842290,1853290,"B","4.1_ref",10,"077078",0.062839,0.094822,0.157661,4
1875770,1889590,"A","4.2_ref",15,"077078",0.091772,0.121058,0.21283,4
1905310,1910740,"B","4.3_ref",6,"077078",0.102606,0.142078,0.244684,4
1945830,1952780,"A","4.4_ref",1,"077078",0.077048,0.160651,0.237699,4
1982830,1998630,"B","4.5_ref",16,"077078",0.073293,0.125702,0.198995,4
2018540,2024340,"A","4.6_ref",13,"077078",0.08421,0.034371,0.118581,4
2056870,2063280,"B","4.7_ref",12,"077078",0.162124,0.111186,0.27331,4
2092790,2100280,"A","4.8_ref",7,"077078",0.068035,0.058438,0.126473,4
2114040,2121580,"B","4.9_ref",2,"077078",0.072336,0.046237,0.118573,4
2181090,2192130,"A","4.10_ref",9,"077078",0.098022,0.096998,0.19502,4
2216860,2227350,"B","4.11_ref",14,"077078",0.009803,0.078973,0.088776,4
2248090,2257840,"A","4.12_ref",5,"077078",0.096635,0.103472,0.200107,4
2273430,2287490,"B","4.13_ref",8,"077078",0.103443,0.109904,0.213347,4
2305150,2311410,"A","4.14_ref",11,"077078",0.081212,0.128541,0.209753,4
2328690,2336120,"B","4.15_ref",4,"077078",0.082944,0.056805,0.139749,4
2353890,2360660,"A","4.16_ref",3,"077078",0.086895,0.117265,0.20416,4
2377210,2385970,"B","5.1_ref",7,"077078",0.077486,0.036649,0.114135,5
2428790,2436780,"A","5.2_ref",6,"077078",0.040683,0.073368,0.114051,5
2464200,2470290,"B","5.3_ref",11,"077078",0.062285,0.127584,0.189869,5
2497840,2506160,"A","5.4_ref",10,"077078",0.096603,0.133034,0.229637,5
2525710,2541470,"B","5.5_ref",9,"077078",0.074145,0.077139,0.151284,5
2551760,2560650,"A","5.6_ref",4,"077078",0.057912,0.167088,0.225,5
2591090,2596010,"B","5.7_ref",13,"077078",0.136309,0.117511,0.25382,5
2607360,2613970,"A","5.8_ref",12,"077078",0.044582,0.127917,0.172499,5
2667000,2676900,"B","5.9_ref",1,"077078",0.13874,0.107107,0.245847,5
2698660,2709090,"A","5.10_ref",8,"077078",0.089402,0.090682,0.180084,5
2736850,2745510,"B","5.11_ref",15,"077078",0.068608,0.031193,0.099801,5
2756310,2764430,"A","5.12_ref",14,"077078",0.103427,0.115351,0.218778,5
2795840,2808330,"B","5.13_ref",5,"077078",0.066371,0.049772,0.116143,5
2823410,2834750,"A","5.14_ref",16,"077078",0.08931,0.088236,0.177546,5
2857610,2863150,"B","5.15_ref",3,"077078",0.075934,0.075394,0.151328,5
2892020,2906080,"A","5.16_ref",2,"077078",0.053246,0.095412,0.148658,5
2918700,2924970,"B","6.1_ref",10,"077078",0.091021,0.033967,0.124988,6
2946150,2955620,"A","6.2_ref",11,"077078",0.06638,0.014301,0.080681,6
2982860,2991790,"B","6.3_ref",8,"077078",0.045184,0.052237,0.097421,6
3004930,3012060,"A","6.4_ref",7,"077078",0.050598,0.069469,0.120067,6
3042940,3049310,"B","6.5_ref",4,"077078",0.084207,0.032193,0.1164,6
3077130,3082300,"A","6.6_ref",3,"077078",0.036785,0.176216,0.213001,6
3097900,3105660,"B","6.7_ref",14,"077078",0.039567,0.104774,0.144341,6
3123180,3127440,"A","6.8_ref",13,"077078",0.044479,0.205307,0.249786,6
3152850,3161400,"B","6.9_ref",2,"077078",0.037097,0.126572,0.163669,6
3173910,3187310,"A","6.10_ref",9,"077078",0.097516,0.120415,0.217931,6
3200770,3208610,"B","6.11_ref",6,"077078",0.028673,0.0164,0.045073,6
3221270,3228780,"A","6.12_ref",1,"077078",0.086859,0.108308,0.195167,6
3250570,3268030,"B","6.13_ref",16,"077078",0.133867,0.082867,0.216734,6
3281790,3301170,"A","6.14_ref",5,"077078",0.074856,0.121231,0.196087,6
3315240,3324700,"B","6.15_ref",12,"077078",0.15274,0.078317,0.231057,6
3349080,3357670,"A","6.16_ref",15,"077078",0.106816,0.064173,0.170989,6
39130,150140,"B","1.1_ref",9,"081082",0.123027,0.103279,0.226306,1
174600,193910,"A","1.2_ref",6,"081082",0.126082,0.11486,0.240942,1
237400,255220,"B","1.3_ref",15,"081082",0,0.104167,0.104167,1
272250,288940,"A","1.4_ref",14,"081082",0.111721,0.091761,0.203482,1
302790,317890,"B","1.5_ref",13,"081082",0,0,0,1
338840,361760,"A","1.6_ref",16,"081082",0.108302,0.081127,0.189429,1
375440,407010,"B","1.7_ref",11,"081082",0,0.113408,0.113408,1
426840,473460,"A","1.8_ref",8,"081082",0.132978,0.080928,0.213906,1
492900,508030,"B","1.9_ref",3,"081082",0,0.120256,0.120256,1
535130,585770,"A","1.10_ref",10,"081082",0.111508,0.126352,0.23786,1
617010,634150,"B","1.11_ref",5,"081082",0,0.153559,0.153559,1
644930,682040,"A","1.12_ref",4,"081082",0.163918,0.055729,0.219647,1
699790,712660,"B","1.13_ref",7,"081082",0,0.107648,0.107648,1
